regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sudeste;MG;Itabirinha;31;313180;31038;MANTENA;2021-07-05;27;11512;1108;0;35;0;;;0
Sudeste;MG;Itabirinha;31;313180;31038;MANTENA;2021-07-06;27;11512;1108;0;35;0;;;0
Sudeste;MG;Itabirito;31;313190;31022;OURO PRETO;2021-07-01;26;51875;12191;34;133;1;;;0
Sudeste;MG;Itabirito;31;313190;31022;OURO PRETO;2021-07-02;26;51875;12191;0;135;2;;;0
Sudeste;MG;Itabirito;31;313190;31022;OURO PRETO;2021-07-03;26;51875;12200;9;136;1;;;0
Sudeste;MG;Itabirito;31;313190;31022;OURO PRETO;2021-07-04;27;51875;12267;67;137;1;;;0
Sudeste;MG;Itabirito;31;313190;31022;OURO PRETO;2021-07-05;27;51875;12267;0;137;0;;;0
Sudeste;MG;Itabirito;31;313190;31022;OURO PRETO;2021-07-06;27;51875;12292;25;137;0;;;0
Sudeste;MG;Itacambira;31;313200;31084;MONTES CLAROS;2021-07-01;26;5385;143;1;4;0;;;0
Sudeste;MG;Itacambira;31;313200;31084;MONTES CLAROS;2021-07-02;26;5385;143;0;4;0;;;0
Sudeste;MG;Itacambira;31;313200;31084;MONTES CLAROS;2021-07-03;26;5385;145;2;4;0;;;0
Sudeste;MG;Itacambira;31;313200;31084;MONTES CLAROS;2021-07-04;27;5385;145;0;4;0;;;0
Sudeste;MG;Itacambira;31;313200;31084;MONTES CLAROS;2021-07-05;27;5385;145;0;4;0;;;0
Sudeste;MG;Itacambira;31;313200;31084;MONTES CLAROS;2021-07-06;27;5385;145;0;4;0;;;0
Sudeste;MG;Itacarambi;31;313210;31053;JANUARIA;2021-07-01;26;18153;558;6;13;1;;;0
Sudeste;MG;Itacarambi;31;313210;31053;JANUARIA;2021-07-02;26;18153;565;7;13;0;;;0
Sudeste;MG;Itacarambi;31;313210;31053;JANUARIA;2021-07-03;26;18153;567;2;13;0;;;0
Sudeste;MG;Itacarambi;31;313210;31053;JANUARIA;2021-07-04;27;18153;567;0;13;0;;;0
Sudeste;MG;Itacarambi;31;313210;31053;JANUARIA;2021-07-05;27;18153;567;0;13;0;;;0
Sudeste;MG;Itacarambi;31;313210;31053;JANUARIA;2021-07-06;27;18153;571;4;13;0;;;0
Sudeste;MG;Itaguara;31;313220;31031;ITAUNA;2021-07-01;26;13358;1952;12;30;0;;;1
Sudeste;MG;Itaguara;31;313220;31031;ITAUNA;2021-07-02;26;13358;1952;0;30;0;;;1
Sudeste;MG;Itaguara;31;313220;31031;ITAUNA;2021-07-03;26;13358;1952;0;30;0;;;1
Sudeste;MG;Itaguara;31;313220;31031;ITAUNA;2021-07-04;27;13358;1952;0;30;0;;;1
Sudeste;MG;Itaguara;31;313220;31031;ITAUNA;2021-07-05;27;13358;1952;0;30;0;;;1
Sudeste;MG;Itaguara;31;313220;31031;ITAUNA;2021-07-06;27;13358;1952;0;30;0;;;1
Sudeste;MG;Itaipé;31;313230;31067;PADRE PARAISO;2021-07-01;26;12760;363;0;6;0;;;0
Sudeste;MG;Itaipé;31;313230;31067;PADRE PARAISO;2021-07-02;26;12760;363;0;6;0;;;0
Sudeste;MG;Itaipé;31;313230;31067;PADRE PARAISO;2021-07-03;26;12760;363;0;6;0;;;0
Sudeste;MG;Itaipé;31;313230;31067;PADRE PARAISO;2021-07-04;27;12760;363;0;6;0;;;0
Sudeste;MG;Itaipé;31;313230;31067;PADRE PARAISO;2021-07-05;27;12760;363;0;6;0;;;0
Sudeste;MG;Itaipé;31;313230;31067;PADRE PARAISO;2021-07-06;27;12760;363;0;6;0;;;0
Sudeste;MG;Itajubá;31;313240;31003;ITAJUBA;2021-07-01;26;96869;8902;45;381;0;;;0
Sudeste;MG;Itajubá;31;313240;31003;ITAJUBA;2021-07-02;26;96869;8936;34;383;2;;;0
Sudeste;MG;Itajubá;31;313240;31003;ITAJUBA;2021-07-03;26;96869;8966;30;384;1;;;0
Sudeste;MG;Itajubá;31;313240;31003;ITAJUBA;2021-07-04;27;96869;8988;22;384;0;;;0
Sudeste;MG;Itajubá;31;313240;31003;ITAJUBA;2021-07-05;27;96869;9001;13;384;0;;;0
Sudeste;MG;Itajubá;31;313240;31003;ITAJUBA;2021-07-06;27;96869;9009;8;384;0;;;0
Sudeste;MG;Itamarandiba;31;313250;31026;DIAMANTINA;2021-07-01;26;34735;1481;24;21;0;;;0
Sudeste;MG;Itamarandiba;31;313250;31026;DIAMANTINA;2021-07-02;26;34735;1493;12;21;0;;;0
Sudeste;MG;Itamarandiba;31;313250;31026;DIAMANTINA;2021-07-03;26;34735;1493;0;20;-1;;;0
Sudeste;MG;Itamarandiba;31;313250;31026;DIAMANTINA;2021-07-04;27;34735;1493;0;20;0;;;0
Sudeste;MG;Itamarandiba;31;313250;31026;DIAMANTINA;2021-07-05;27;34735;1493;0;20;0;;;0
Sudeste;MG;Itamarandiba;31;313250;31026;DIAMANTINA;2021-07-06;27;34735;1493;0;20;0;;;0
Sudeste;MG;Itamarati de Minas;31;313260;31044;LEOPOLDINA / CATAGUASES;2021-07-01;26;4355;439;0;4;0;;;0
Sudeste;MG;Itamarati de Minas;31;313260;31044;LEOPOLDINA / CATAGUASES;2021-07-02;26;4355;439;0;4;0;;;0
Sudeste;MG;Itamarati de Minas;31;313260;31044;LEOPOLDINA / CATAGUASES;2021-07-03;26;4355;439;0;4;0;;;0
Sudeste;MG;Itamarati de Minas;31;313260;31044;LEOPOLDINA / CATAGUASES;2021-07-04;27;4355;439;0;4;0;;;0
Sudeste;MG;Itamarati de Minas;31;313260;31044;LEOPOLDINA / CATAGUASES;2021-07-05;27;4355;439;0;4;0;;;0
Sudeste;MG;Itamarati de Minas;31;313260;31044;LEOPOLDINA / CATAGUASES;2021-07-06;27;4355;439;0;4;0;;;0
Sudeste;MG;Itambacuri;31;313270;31096;ITAMBACURI;2021-07-01;26;23211;843;26;25;0;;;0
Sudeste;MG;Itambacuri;31;313270;31096;ITAMBACURI;2021-07-02;26;23211;843;0;25;0;;;0
Sudeste;MG;Itambacuri;31;313270;31096;ITAMBACURI;2021-07-03;26;23211;843;0;25;0;;;0
Sudeste;MG;Itambacuri;31;313270;31096;ITAMBACURI;2021-07-04;27;23211;843;0;25;0;;;0
Sudeste;MG;Itambacuri;31;313270;31096;ITAMBACURI;2021-07-05;27;23211;843;0;25;0;;;0
Sudeste;MG;Itambacuri;31;313270;31096;ITAMBACURI;2021-07-06;27;23211;843;0;25;0;;;0
Sudeste;MG;Itambé do Mato Dentro;31;313280;31021;ITABIRA;2021-07-01;26;2081;108;0;5;0;;;0
Sudeste;MG;Itambé do Mato Dentro;31;313280;31021;ITABIRA;2021-07-02;26;2081;108;0;5;0;;;0
Sudeste;MG;Itambé do Mato Dentro;31;313280;31021;ITABIRA;2021-07-03;26;2081;108;0;5;0;;;0
Sudeste;MG;Itambé do Mato Dentro;31;313280;31021;ITABIRA;2021-07-04;27;2081;108;0;5;0;;;0
Sudeste;MG;Itambé do Mato Dentro;31;313280;31021;ITABIRA;2021-07-05;27;2081;108;0;5;0;;;0
Sudeste;MG;Itambé do Mato Dentro;31;313280;31021;ITABIRA;2021-07-06;27;2081;108;0;5;0;;;0
Sudeste;MG;Itamogi;31;313290;31009;SAO SEBASTIAO DO PARAISO;2021-07-01;26;10192;1151;9;41;1;;;0
Sudeste;MG;Itamogi;31;313290;31009;SAO SEBASTIAO DO PARAISO;2021-07-02;26;10192;1152;1;41;0;;;0
Sudeste;MG;Itamogi;31;313290;31009;SAO SEBASTIAO DO PARAISO;2021-07-03;26;10192;1152;0;42;1;;;0
Sudeste;MG;Itamogi;31;313290;31009;SAO SEBASTIAO DO PARAISO;2021-07-04;27;10192;1155;3;42;0;;;0
Sudeste;MG;Itamogi;31;313290;31009;SAO SEBASTIAO DO PARAISO;2021-07-05;27;10192;1155;0;42;0;;;0
Sudeste;MG;Itamogi;31;313290;31009;SAO SEBASTIAO DO PARAISO;2021-07-06;27;10192;1160;5;42;0;;;0
Sudeste;MG;Itamonte;31;313300;31008;SAO LOURENCO;2021-07-01;26;15579;1958;0;39;0;;;0
Sudeste;MG;Itamonte;31;313300;31008;SAO LOURENCO;2021-07-02;26;15579;1971;13;39;0;;;0
Sudeste;MG;Itamonte;31;313300;31008;SAO LOURENCO;2021-07-03;26;15579;1979;8;39;0;;;0
Sudeste;MG;Itamonte;31;313300;31008;SAO LOURENCO;2021-07-04;27;15579;1984;5;39;0;;;0
Sudeste;MG;Itamonte;31;313300;31008;SAO LOURENCO;2021-07-05;27;15579;1984;0;39;0;;;0
Sudeste;MG;Itamonte;31;313300;31008;SAO LOURENCO;2021-07-06;27;15579;1984;0;39;0;;;0
Sudeste;MG;Itanhandu;31;313310;31008;SAO LOURENCO;2021-07-01;26;15331;2187;4;56;0;;;0
Sudeste;MG;Itanhandu;31;313310;31008;SAO LOURENCO;2021-07-02;26;15331;2194;7;56;0;;;0
Sudeste;MG;Itanhandu;31;313310;31008;SAO LOURENCO;2021-07-03;26;15331;2200;6;56;0;;;0
Sudeste;MG;Itanhandu;31;313310;31008;SAO LOURENCO;2021-07-04;27;15331;2204;4;56;0;;;0
Sudeste;MG;Itanhandu;31;313310;31008;SAO LOURENCO;2021-07-05;27;15331;2207;3;56;0;;;0
Sudeste;MG;Itanhandu;31;313310;31008;SAO LOURENCO;2021-07-06;27;15331;2207;0;56;0;;;0
Sudeste;MG;Itanhomi;31;313320;31036;GOVERNADOR VALADARES;2021-07-01;26;12228;776;4;22;0;;;0
Sudeste;MG;Itanhomi;31;313320;31036;GOVERNADOR VALADARES;2021-07-02;26;12228;783;7;22;0;;;0
Sudeste;MG;Itanhomi;31;313320;31036;GOVERNADOR VALADARES;2021-07-03;26;12228;790;7;22;0;;;0
Sudeste;MG;Itanhomi;31;313320;31036;GOVERNADOR VALADARES;2021-07-04;27;12228;801;11;22;0;;;0
Sudeste;MG;Itanhomi;31;313320;31036;GOVERNADOR VALADARES;2021-07-05;27;12228;801;0;22;0;;;0
Sudeste;MG;Itanhomi;31;313320;31036;GOVERNADOR VALADARES;2021-07-06;27;12228;801;0;22;0;;;0
Sudeste;MG;Itaobim;31;313330;31065;ITAOBIM;2021-07-01;26;21062;1738;0;44;4;;;0
Sudeste;MG;Itaobim;31;313330;31065;ITAOBIM;2021-07-02;26;21062;1738;0;44;0;;;0
Sudeste;MG;Itaobim;31;313330;31065;ITAOBIM;2021-07-03;26;21062;1760;22;44;0;;;0
Sudeste;MG;Itaobim;31;313330;31065;ITAOBIM;2021-07-04;27;21062;1760;0;44;0;;;0
Sudeste;MG;Itaobim;31;313330;31065;ITAOBIM;2021-07-05;27;21062;1760;0;44;0;;;0
Sudeste;MG;Itaobim;31;313330;31065;ITAOBIM;2021-07-06;27;21062;1783;23;44;0;;;0
Sudeste;MG;Itapagipe;31;313340;31071;FRUTAL / ITURAMA;2021-07-01;26;15243;1577;2;38;0;;;0
Sudeste;MG;Itapagipe;31;313340;31071;FRUTAL / ITURAMA;2021-07-02;26;15243;1580;3;39;1;;;0
Sudeste;MG;Itapagipe;31;313340;31071;FRUTAL / ITURAMA;2021-07-03;26;15243;1587;7;39;0;;;0
Sudeste;MG;Itapagipe;31;313340;31071;FRUTAL / ITURAMA;2021-07-04;27;15243;1592;5;39;0;;;0
Sudeste;MG;Itapagipe;31;313340;31071;FRUTAL / ITURAMA;2021-07-05;27;15243;1592;0;39;0;;;0
Sudeste;MG;Itapagipe;31;313340;31071;FRUTAL / ITURAMA;2021-07-06;27;15243;1592;0;39;0;;;0
Sudeste;MG;Itapecerica;31;313350;31086;DIVINOPOLIS;2021-07-01;26;21762;1373;0;31;0;;;0
Sudeste;MG;Itapecerica;31;313350;31086;DIVINOPOLIS;2021-07-02;26;21762;1373;0;31;0;;;0
Sudeste;MG;Itapecerica;31;313350;31086;DIVINOPOLIS;2021-07-03;26;21762;1377;4;31;0;;;0
Sudeste;MG;Itapecerica;31;313350;31086;DIVINOPOLIS;2021-07-04;27;21762;1377;0;31;0;;;0
Sudeste;MG;Itapecerica;31;313350;31086;DIVINOPOLIS;2021-07-05;27;21762;1377;0;31;0;;;0
Sudeste;MG;Itapecerica;31;313350;31086;DIVINOPOLIS;2021-07-06;27;21762;1378;1;31;0;;;0
Sudeste;MG;Itapeva;31;313360;31007;POUSO ALEGRE;2021-07-01;26;9783;1588;3;33;0;;;0
Sudeste;MG;Itapeva;31;313360;31007;POUSO ALEGRE;2021-07-02;26;9783;1592;4;34;1;;;0
Sudeste;MG;Itapeva;31;313360;31007;POUSO ALEGRE;2021-07-03;26;9783;1615;23;35;1;;;0
Sudeste;MG;Itapeva;31;313360;31007;POUSO ALEGRE;2021-07-04;27;9783;1618;3;35;0;;;0
Sudeste;MG;Itapeva;31;313360;31007;POUSO ALEGRE;2021-07-05;27;9783;1618;0;35;0;;;0
Sudeste;MG;Itapeva;31;313360;31007;POUSO ALEGRE;2021-07-06;27;9783;1618;0;35;0;;;0
Sudeste;MG;Itatiaiuçu;31;313370;31031;ITAUNA;2021-07-01;26;11146;564;0;32;0;;;1
Sudeste;MG;Itatiaiuçu;31;313370;31031;ITAUNA;2021-07-02;26;11146;564;0;32;0;;;1
Sudeste;MG;Itatiaiuçu;31;313370;31031;ITAUNA;2021-07-03;26;11146;564;0;32;0;;;1
Sudeste;MG;Itatiaiuçu;31;313370;31031;ITAUNA;2021-07-04;27;11146;564;0;32;0;;;1
Sudeste;MG;Itatiaiuçu;31;313370;31031;ITAUNA;2021-07-05;27;11146;564;0;32;0;;;1
Sudeste;MG;Itatiaiuçu;31;313370;31031;ITAUNA;2021-07-06;27;11146;564;0;32;0;;;1
Sudeste;MG;Itaú de Minas;31;313375;31092;PASSOS;2021-07-01;26;16108;2061;10;27;0;;;0
Sudeste;MG;Itaú de Minas;31;313375;31092;PASSOS;2021-07-02;26;16108;2061;0;27;0;;;0
Sudeste;MG;Itaú de Minas;31;313375;31092;PASSOS;2021-07-03;26;16108;2061;0;27;0;;;0
Sudeste;MG;Itaú de Minas;31;313375;31092;PASSOS;2021-07-04;27;16108;2061;0;28;1;;;0
Sudeste;MG;Itaú de Minas;31;313375;31092;PASSOS;2021-07-05;27;16108;2061;0;28;0;;;0
Sudeste;MG;Itaú de Minas;31;313375;31092;PASSOS;2021-07-06;27;16108;2061;0;28;0;;;0
Sudeste;MG;Itaúna;31;313380;31031;ITAUNA;2021-07-01;26;93214;10863;0;222;0;;;0
Sudeste;MG;Itaúna;31;313380;31031;ITAUNA;2021-07-02;26;93214;11002;139;222;0;;;0
Sudeste;MG;Itaúna;31;313380;31031;ITAUNA;2021-07-03;26;93214;11021;19;223;1;;;0
Sudeste;MG;Itaúna;31;313380;31031;ITAUNA;2021-07-04;27;93214;11021;0;225;2;;;0
Sudeste;MG;Itaúna;31;313380;31031;ITAUNA;2021-07-05;27;93214;11021;0;225;0;;;0
Sudeste;MG;Itaúna;31;313380;31031;ITAUNA;2021-07-06;27;93214;11025;4;225;0;;;0
Sudeste;MG;Itaverava;31;313390;31079;CONSELHEIRO LAFAIETE;2021-07-01;26;5419;98;0;3;0;;;0
Sudeste;MG;Itaverava;31;313390;31079;CONSELHEIRO LAFAIETE;2021-07-02;26;5419;98;0;3;0;;;0
Sudeste;MG;Itaverava;31;313390;31079;CONSELHEIRO LAFAIETE;2021-07-03;26;5419;99;1;3;0;;;0
Sudeste;MG;Itaverava;31;313390;31079;CONSELHEIRO LAFAIETE;2021-07-04;27;5419;99;0;3;0;;;0
Sudeste;MG;Itaverava;31;313390;31079;CONSELHEIRO LAFAIETE;2021-07-05;27;5419;99;0;3;0;;;0
Sudeste;MG;Itaverava;31;313390;31079;CONSELHEIRO LAFAIETE;2021-07-06;27;5419;99;0;3;0;;;0
Sudeste;MG;Itinga;31;313400;31065;ITAOBIM;2021-07-01;26;14990;342;15;14;1;;;0
Sudeste;MG;Itinga;31;313400;31065;ITAOBIM;2021-07-02;26;14990;352;10;14;0;;;0
Sudeste;MG;Itinga;31;313400;31065;ITAOBIM;2021-07-03;26;14990;357;5;14;0;;;0
Sudeste;MG;Itinga;31;313400;31065;ITAOBIM;2021-07-04;27;14990;357;0;14;0;;;0
Sudeste;MG;Itinga;31;313400;31065;ITAOBIM;2021-07-05;27;14990;357;0;14;0;;;0
Sudeste;MG;Itinga;31;313400;31065;ITAOBIM;2021-07-06;27;14990;357;0;14;0;;;0
Sudeste;MG;Itueta;31;313410;31040;RESPLENDOR;2021-07-01;26;6051;1051;3;3;0;;;0
Sudeste;MG;Itueta;31;313410;31040;RESPLENDOR;2021-07-02;26;6051;1052;1;3;0;;;0
Sudeste;MG;Itueta;31;313410;31040;RESPLENDOR;2021-07-03;26;6051;1052;0;3;0;;;0
Sudeste;MG;Itueta;31;313410;31040;RESPLENDOR;2021-07-04;27;6051;1054;2;3;0;;;0
Sudeste;MG;Itueta;31;313410;31040;RESPLENDOR;2021-07-05;27;6051;1054;0;3;0;;;0
Sudeste;MG;Itueta;31;313410;31040;RESPLENDOR;2021-07-06;27;6051;1054;0;3;0;;;0
Sudeste;MG;Ituiutaba;31;313420;31073;ITUIUTABA;2021-07-01;26;104671;13387;23;336;2;;;0
Sudeste;MG;Ituiutaba;31;313420;31073;ITUIUTABA;2021-07-02;26;104671;13423;36;336;0;;;0
Sudeste;MG;Ituiutaba;31;313420;31073;ITUIUTABA;2021-07-03;26;104671;13451;28;338;2;;;0
Sudeste;MG;Ituiutaba;31;313420;31073;ITUIUTABA;2021-07-04;27;104671;13478;27;342;4;;;0
Sudeste;MG;Ituiutaba;31;313420;31073;ITUIUTABA;2021-07-05;27;104671;13501;23;342;0;;;0
Sudeste;MG;Ituiutaba;31;313420;31073;ITUIUTABA;2021-07-06;27;104671;13539;38;342;0;;;0
Sudeste;MG;Itumirim;31;313430;31004;LAVRAS;2021-07-01;26;6023;236;3;6;0;;;0
Sudeste;MG;Itumirim;31;313430;31004;LAVRAS;2021-07-02;26;6023;236;0;6;0;;;0
Sudeste;MG;Itumirim;31;313430;31004;LAVRAS;2021-07-03;26;6023;240;4;6;0;;;0
Sudeste;MG;Itumirim;31;313430;31004;LAVRAS;2021-07-04;27;6023;240;0;6;0;;;0
Sudeste;MG;Itumirim;31;313430;31004;LAVRAS;2021-07-05;27;6023;240;0;6;0;;;0
Sudeste;MG;Itumirim;31;313430;31004;LAVRAS;2021-07-06;27;6023;240;0;6;0;;;0
Sudeste;MG;Iturama;31;313440;31071;FRUTAL / ITURAMA;2021-07-01;26;39263;5074;8;201;0;;;0
Sudeste;MG;Iturama;31;313440;31071;FRUTAL / ITURAMA;2021-07-02;26;39263;5084;10;201;0;;;0
Sudeste;MG;Iturama;31;313440;31071;FRUTAL / ITURAMA;2021-07-03;26;39263;5095;11;203;2;;;0
Sudeste;MG;Iturama;31;313440;31071;FRUTAL / ITURAMA;2021-07-04;27;39263;5112;17;203;0;;;0
Sudeste;MG;Iturama;31;313440;31071;FRUTAL / ITURAMA;2021-07-05;27;39263;5117;5;203;0;;;0
Sudeste;MG;Iturama;31;313440;31071;FRUTAL / ITURAMA;2021-07-06;27;39263;5126;9;203;0;;;0
Sudeste;MG;Itutinga;31;313450;31004;LAVRAS;2021-07-01;26;3788;136;0;2;0;;;0
Sudeste;MG;Itutinga;31;313450;31004;LAVRAS;2021-07-02;26;3788;136;0;2;0;;;0
Sudeste;MG;Itutinga;31;313450;31004;LAVRAS;2021-07-03;26;3788;137;1;2;0;;;0
Sudeste;MG;Itutinga;31;313450;31004;LAVRAS;2021-07-04;27;3788;137;0;2;0;;;0
Sudeste;MG;Itutinga;31;313450;31004;LAVRAS;2021-07-05;27;3788;137;0;2;0;;;0
Sudeste;MG;Itutinga;31;313450;31004;LAVRAS;2021-07-06;27;3788;137;0;2;0;;;0
Sudeste;MG;Jaboticatubas;31;313460;31016;BELO HORIZONTE/ NOVA LIMA/ CAETE ;2021-07-01;26;20143;1619;7;37;1;;;1
Sudeste;MG;Jaboticatubas;31;313460;31016;BELO HORIZONTE/ NOVA LIMA/ CAETE ;2021-07-02;26;20143;1624;5;37;0;;;1
Sudeste;MG;Jaboticatubas;31;313460;31016;BELO HORIZONTE/ NOVA LIMA/ CAETE ;2021-07-03;26;20143;1631;7;37;0;;;1
Sudeste;MG;Jaboticatubas;31;313460;31016;BELO HORIZONTE/ NOVA LIMA/ CAETE ;2021-07-04;27;20143;1631;0;37;0;;;1
Sudeste;MG;Jaboticatubas;31;313460;31016;BELO HORIZONTE/ NOVA LIMA/ CAETE ;2021-07-05;27;20143;1631;0;37;0;;;1
Sudeste;MG;Jaboticatubas;31;313460;31016;BELO HORIZONTE/ NOVA LIMA/ CAETE ;2021-07-06;27;20143;1631;0;37;0;;;1
Sudeste;MG;Jacinto;31;313470;31094;ALMENARA/JACINTO;2021-07-01;26;12326;1006;16;18;0;;;0
Sudeste;MG;Jacinto;31;313470;31094;ALMENARA/JACINTO;2021-07-02;26;12326;1006;0;18;0;;;0
Sudeste;MG;Jacinto;31;313470;31094;ALMENARA/JACINTO;2021-07-03;26;12326;1006;0;18;0;;;0
Sudeste;MG;Jacinto;31;313470;31094;ALMENARA/JACINTO;2021-07-04;27;12326;1006;0;18;0;;;0
Sudeste;MG;Jacinto;31;313470;31094;ALMENARA/JACINTO;2021-07-05;27;12326;1006;0;18;0;;;0
Sudeste;MG;Jacinto;31;313470;31094;ALMENARA/JACINTO;2021-07-06;27;12326;1006;0;18;0;;;0
Sudeste;MG;Jacuí;31;313480;31009;SAO SEBASTIAO DO PARAISO;2021-07-01;26;7686;862;0;30;1;;;0
Sudeste;MG;Jacuí;31;313480;31009;SAO SEBASTIAO DO PARAISO;2021-07-02;26;7686;873;11;30;0;;;0
Sudeste;MG;Jacuí;31;313480;31009;SAO SEBASTIAO DO PARAISO;2021-07-03;26;7686;873;0;30;0;;;0
Sudeste;MG;Jacuí;31;313480;31009;SAO SEBASTIAO DO PARAISO;2021-07-04;27;7686;873;0;30;0;;;0
Sudeste;MG;Jacuí;31;313480;31009;SAO SEBASTIAO DO PARAISO;2021-07-05;27;7686;873;0;30;0;;;0
Sudeste;MG;Jacuí;31;313480;31009;SAO SEBASTIAO DO PARAISO;2021-07-06;27;7686;873;0;30;0;;;0
Sudeste;MG;Jacutinga;31;313490;31007;POUSO ALEGRE;2021-07-01;26;25979;2263;34;41;0;;;0
Sudeste;MG;Jacutinga;31;313490;31007;POUSO ALEGRE;2021-07-02;26;25979;2278;15;41;0;;;0
Sudeste;MG;Jacutinga;31;313490;31007;POUSO ALEGRE;2021-07-03;26;25979;2278;0;42;1;;;0
Sudeste;MG;Jacutinga;31;313490;31007;POUSO ALEGRE;2021-07-04;27;25979;2278;0;42;0;;;0
Sudeste;MG;Jacutinga;31;313490;31007;POUSO ALEGRE;2021-07-05;27;25979;2278;0;42;0;;;0
Sudeste;MG;Jacutinga;31;313490;31007;POUSO ALEGRE;2021-07-06;27;25979;2319;41;42;0;;;0
Sudeste;MG;Jaguaraçu;31;313500;31035;CORONEL FABRICIANO/TIMOTEO;2021-07-01;26;3133;416;0;11;-1;;;0
Sudeste;MG;Jaguaraçu;31;313500;31035;CORONEL FABRICIANO/TIMOTEO;2021-07-02;26;3133;416;0;11;0;;;0
Sudeste;MG;Jaguaraçu;31;313500;31035;CORONEL FABRICIANO/TIMOTEO;2021-07-03;26;3133;416;0;11;0;;;0
Sudeste;MG;Jaguaraçu;31;313500;31035;CORONEL FABRICIANO/TIMOTEO;2021-07-04;27;3133;416;0;11;0;;;0
Sudeste;MG;Jaguaraçu;31;313500;31035;CORONEL FABRICIANO/TIMOTEO;2021-07-05;27;3133;416;0;11;0;;;0
Sudeste;MG;Jaguaraçu;31;313500;31035;CORONEL FABRICIANO/TIMOTEO;2021-07-06;27;3133;416;0;11;0;;;0
Sudeste;MG;Jaíba;31;313505;31052;JANAUBA/MONTE AZUL;2021-07-01;26;38909;2203;11;46;0;;;0
Sudeste;MG;Jaíba;31;313505;31052;JANAUBA/MONTE AZUL;2021-07-02;26;38909;2217;14;46;0;;;0
Sudeste;MG;Jaíba;31;313505;31052;JANAUBA/MONTE AZUL;2021-07-03;26;38909;2226;9;48;2;;;0
Sudeste;MG;Jaíba;31;313505;31052;JANAUBA/MONTE AZUL;2021-07-04;27;38909;2226;0;48;0;;;0
Sudeste;MG;Jaíba;31;313505;31052;JANAUBA/MONTE AZUL;2021-07-05;27;38909;2226;0;48;0;;;0
Sudeste;MG;Jaíba;31;313505;31052;JANAUBA/MONTE AZUL;2021-07-06;27;38909;2268;42;48;0;;;0
Sudeste;MG;Jampruca;31;313507;31036;GOVERNADOR VALADARES;2021-07-01;26;5404;249;0;5;0;;;0
Sudeste;MG;Jampruca;31;313507;31036;GOVERNADOR VALADARES;2021-07-02;26;5404;249;0;5;0;;;0
Sudeste;MG;Jampruca;31;313507;31036;GOVERNADOR VALADARES;2021-07-03;26;5404;249;0;5;0;;;0
Sudeste;MG;Jampruca;31;313507;31036;GOVERNADOR VALADARES;2021-07-04;27;5404;249;0;5;0;;;0
Sudeste;MG;Jampruca;31;313507;31036;GOVERNADOR VALADARES;2021-07-05;27;5404;249;0;5;0;;;0
Sudeste;MG;Jampruca;31;313507;31036;GOVERNADOR VALADARES;2021-07-06;27;5404;252;3;5;0;;;0
Sudeste;MG;Janaúba;31;313510;31052;JANAUBA/MONTE AZUL;2021-07-01;26;71648;4741;38;121;1;;;0
Sudeste;MG;Janaúba;31;313510;31052;JANAUBA/MONTE AZUL;2021-07-02;26;71648;4771;30;123;2;;;0
Sudeste;MG;Janaúba;31;313510;31052;JANAUBA/MONTE AZUL;2021-07-03;26;71648;4792;21;124;1;;;0
Sudeste;MG;Janaúba;31;313510;31052;JANAUBA/MONTE AZUL;2021-07-04;27;71648;4792;0;124;0;;;0
Sudeste;MG;Janaúba;31;313510;31052;JANAUBA/MONTE AZUL;2021-07-05;27;71648;4792;0;124;0;;;0
Sudeste;MG;Janaúba;31;313510;31052;JANAUBA/MONTE AZUL;2021-07-06;27;71648;4808;16;124;0;;;0
Sudeste;MG;Januária;31;313520;31053;JANUARIA;2021-07-01;26;67742;2844;59;62;1;;;0
Sudeste;MG;Januária;31;313520;31053;JANUARIA;2021-07-02;26;67742;2844;0;62;0;;;0
Sudeste;MG;Januária;31;313520;31053;JANUARIA;2021-07-03;26;67742;2867;23;62;0;;;0
Sudeste;MG;Januária;31;313520;31053;JANUARIA;2021-07-04;27;67742;2867;0;62;0;;;0
Sudeste;MG;Januária;31;313520;31053;JANUARIA;2021-07-05;27;67742;2867;0;62;0;;;0
Sudeste;MG;Januária;31;313520;31053;JANUARIA;2021-07-06;27;67742;2934;67;62;0;;;0
Sudeste;MG;Japaraíba;31;313530;31087;LAGOA DA PRATA/STO ANT DO MONTE;2021-07-01;26;4350;330;0;6;0;;;0
Sudeste;MG;Japaraíba;31;313530;31087;LAGOA DA PRATA/STO ANT DO MONTE;2021-07-02;26;4350;330;0;6;0;;;0
Sudeste;MG;Japaraíba;31;313530;31087;LAGOA DA PRATA/STO ANT DO MONTE;2021-07-03;26;4350;330;0;6;0;;;0
Sudeste;MG;Japaraíba;31;313530;31087;LAGOA DA PRATA/STO ANT DO MONTE;2021-07-04;27;4350;330;0;6;0;;;0
Sudeste;MG;Japaraíba;31;313530;31087;LAGOA DA PRATA/STO ANT DO MONTE;2021-07-05;27;4350;330;0;6;0;;;0
Sudeste;MG;Japaraíba;31;313530;31087;LAGOA DA PRATA/STO ANT DO MONTE;2021-07-06;27;4350;337;7;6;0;;;0
